
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2023-01-03T15:51:27Z,,51.412463039159775,6.214348040521145,51.4751279912889,6.316582029685378,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,
44,51.454690983518958,6.278499020263553,31.855587,2022-12-19T13:49:24Z,,,"3010",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-19T13:49:24Z,
45,51.455390034243464,6.286201989278197,29.670126,2022-12-19T13:56:44Z,,,"3011",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-19T13:56:44Z,
46,51.450746962800622,6.240031030029058,27.575516,2022-12-08T12:58:56Z,,,"4001",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-08T12:58:56Z,
47,51.452017994597554,6.305740037932992,22.670425000000002,2022-12-08T15:30:48Z,,,"4002",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-08T15:30:48Z,
48,51.449656980112195,6.296764025464654,24.90033,2022-12-08T15:41:03Z,,,"4003",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-08T15:41:03Z,
49,51.450189985334873,6.288440963253379,27.893066000000001,2022-12-08T15:48:56Z,,,"4004",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-08T15:48:56Z,
50,51.449442990124226,6.283019967377186,30.720749000000001,2022-12-08T15:53:24Z,,,"4005",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-08T15:53:24Z,
51,51.450768001377583,6.235714014619589,14.918428,2022-12-19T09:45:53Z,,,"4006",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-19T09:45:53Z,
52,51.45061201415956,6.229295991361141,14.257325,2022-12-19T09:51:08Z,,,"4007",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-19T09:51:08Z,
53,51.448600022122264,6.276716021820903,37.899909999999998,2022-12-19T14:35:06Z,,,"4008",,,,"Navaid, Red","user",,,,,,,,,,,SymbolAndName,,,2022-12-19T14:35:06Z,
