,Point ID,Observed Value [mGal],Time,Voltage [V],Temperature [°C],Altitude,Counter Reading,Remark,Date,Profile,ID,lat,lon,ele,time,cmt,name,x,y,Ele_tiff,minutes,drift factor,Corrected Value [mGal],Reading difference [mGal],abs_Grav,Elevation_corrected_normal,gravity_disturbance_Tomasz_Leo,Theo_Grav,gravity_disturbance_Andrea,gravity_disturbance_comparison,gravity_bouger_corrected,gravity_bouger_corrected1800,gravity_bouger_corrected2000,gravity_bouger_corrected2200,gravity_bouger_corrected2400,gravity_bouger_corrected2600,bouger_rho_delta,regional,residual
26,6002,4859.483772,1900-01-01 13:11:00,12.5,49.9,10,4749.4,,7.12.2022,,71,51.43799398094416,6.216932013630867,9.544105,2022-12-07T12:10:49Z,,6002,306574.4990105786,5702207.884960849,18.65,0.0,0.0,4859.483772,-5.2294380000003,981179.250562,981192.1268134172,-12.876251417212188,981192.1286035124,-12.878041512449272,-0.001790095237083733,-14.964468675665557,-14.284038263373077,-14.440459090285003,-14.59687991719693,-14.753300624899566,-14.909721571020782,-0.6256833076477051,-16.297533877115086,1.3330652014495286
27,7002,4858.458392,1900-01-01 13:26:00,12.5,49.9,11,4748.4,,7.12.2022,,83,51.432722015306354,6.214348040521145,10.555664,2022-12-07T12:26:04Z,,7002,306372.64186881174,5701628.5610700175,19.2125,0.0,0.0,4858.458392,-6.254818000000341,981178.225182,981191.4875823694,-13.262400369392708,981191.489423353,-13.264241353026591,-0.0018409836338832974,-15.4135999486316,-14.712647299515083,-14.873785953270271,-15.03492448781617,-15.196063022362068,-15.357201556907967,-0.6445542573928833,-17.687135531721026,2.2735355830894264
28,6003,4861.3294559999995,1900-01-01 13:55:00,12.5,49.9,13,4751.2,,7.12.2022,,72,51.43830000422895,6.228515971451998,19.260426,2022-12-07T12:55:20Z,,6003,307380.7414272146,5702211.375927958,19.89,0.0,0.0,4861.3294559999995,-3.3837540000004083,981181.096246,981191.7711784537,-10.674932453664951,981191.7730827263,-10.676836726255715,-0.001904272590763867,-12.901990864309482,-12.176320169004612,-12.343141052755527,-12.509961936506443,-12.676782820257358,-12.843603823217563,-0.6672836542129517,-12.776836304264464,-0.12515456004501857
29,6004,4864.559403,1900-01-01 14:04:00,12.5,49.9,20,4754.35,,7.12.2022,,73,51.4386910200119,6.235849969089031,20.35931,2022-12-07T13:03:19Z,,6004,307892.0103685494,5702235.58494839,19.275,0.0,0.0,4864.559403,-0.15380699999968783,981184.326193,981191.9955026973,-7.669309697346762,981191.9973503946,-7.671157394652255,-0.0018476973054930568,-9.827507338719442,-9.124274454312399,-9.285937271313742,-9.447599969105795,-9.609262666897848,-9.77092560310848,-0.6466511487960815,-10.81149752732864,0.983990188609198
30,6005,4864.815748,1900-01-01 14:14:00,12.5,49.9,27,4754.6,,7.12.2022,,74,51.43598198890686,6.241429969668388,26.55851,2022-12-07T13:13:32Z,,6005,308268.40477542166,5701919.761840659,24.1675,0.0,0.0,4864.815748,0.10253800000009505,981184.582538,981190.2464068795,-5.663868879550137,981190.2487070605,-5.666169060510583,-0.002300180960446596,-8.369873737567104,-7.488141750567593,-7.690838789218105,-7.893535827868618,-8.09623286651913,-8.298929905169643,-0.8107881546020508,-9.675158197679878,1.305284460112773
31,7003,4863.585292,1900-01-01 14:31:00,12.5,49.9,25,4753.4,,7.12.2022,,84,51.429031966254115,6.243056980893016,27.100092,2022-12-07T13:30:53Z,,7003,308352.3750157397,5701142.776019505,24.925,0.0,0.0,4863.585292,-1.127918000000136,981183.352082,981189.3987717455,-6.046689745504409,981189.4011407956,-6.049058795557357,-0.002369050052948296,-8.837510820943862,-7.928142186719924,-8.137192484457046,-8.346242662984878,-8.555293079931289,-8.7643434968777,-0.8362013101577759,-9.770131727950968,0.9326209070071059
32,7004,4861.739608,1900-01-01 14:40:00,12.5,49.9,23,4751.6,,7.12.2022,,85,51.429070020094514,6.237212028354406,23.264114,2022-12-07T13:39:45Z,,7004,307946.29538356164,5701162.3178516505,19.0525,0.0,0.0,4861.739608,-2.973602000000028,981181.5063979999,981191.214386473,-9.707988473004662,981191.2162121473,-9.709814147325233,-0.0018256743205711246,-11.841273280209862,-11.14615783316549,-11.305954547948204,-11.46575114352163,-11.625547739095055,-11.78534433466848,-0.6391865015029907,-11.190156516540185,-0.6511167636696769
33,7005,4859.176158,1900-01-01 14:54:00,12.5,49.9,21,4749.1,,7.12.2022,,86,51.429266994819045,6.230740780010819,,2023-01-03T15:45:04Z,,7005,307497.35606348887,5701201.207442066,18.6225,0.0,0.0,4859.176158,-5.537051999999676,981178.942948,981191.3644830683,-12.421535068308003,981191.3662692277,-12.423321227659471,-0.0017861593514680862,-14.506673150812276,-13.827246123109944,-13.98343628004659,-14.139626436983235,-14.295816474710591,-14.452006631647237,-0.6247605085372925,-12.90703717099069,-1.599635979821585
34,7006,4862.918795,1900-01-01 15:13:00,12.5,49.9,43,4752.75,,7.12.2022,,87,51.42929297871888,6.251668967306614,43.417133,2022-12-07T14:12:48Z,,7006,308952.02025149006,5701149.296319582,43.7675,0.0,0.0,4862.918795,-1.7944150000002992,981182.685585,981183.6070297334,-0.9214447333943099,981183.6111762652,-0.9255912652006373,-0.004146531806327403,-5.822037537349388,-4.225215037120506,-4.59230073238723,-4.959386189235374,-5.326471646083519,-5.693557579768822,-1.4683425426483154,-7.905776543114655,2.083739005765267
35,7007,4863.636560999999,1900-01-01 15:24:00,12.4,49.9,43,4753.45,,7.12.2022,,88,51.429222989827394,6.257463041692972,43.238091,2022-12-07T14:24:39Z,,7007,309354.4306982162,5701126.416567899,45.1125,0.0,0.0,4863.636560999999,-1.0766490000005433,981183.4033509999,981183.1857819394,0.21756906050723046,981183.1900568028,0.21329419710673392,-0.0042748634004965425,-4.833621315774508,-3.1877277420135215,-3.5660942123504356,-3.9444606826873496,-4.3228266761871055,-4.7011931465240195,-1.513465404510498,-6.8315659456796425,1.9979446299051347
36,7008,4865.430976,1900-01-01 15:33:00,12.4,49.9,42,4755.2,,7.12.2022,,89,51.4285940118134,6.273206016048789,41.586502,2022-12-07T14:32:28Z,,7008,310446.0044884642,5701015.622470294,41.63,0.0,0.0,4865.430976,0.7177659999997559,981185.1977659999,981184.2049243705,0.9928416294278577,981184.2088656197,0.9889003802090883,-0.0039412492187693715,-3.6684180217562243,-2.149580331402831,-2.4987386184511706,-2.8478964286623523,-3.197054477292113,-3.546212764340453,-1.396632432937622,-4.59197872939086,0.9235607076346355
37,7009,4864.508134,1900-01-01 15:40:00,12.4,49.9,43,4754.3,,7.12.2022,,90,51.42803502269089,6.26721597276628,43.085709,2022-12-07T14:39:55Z,,7009,310027.35535581363,5700968.991728309,44.0325,0.0,0.0,4864.508134,-0.2050760000001901,981184.274924,981183.4141370537,0.8607869463739917,981183.4183082293,0.856615770724602,-0.004171175649389625,-4.069477526587434,-2.4629866761388257,-2.832295147818513,-3.2016033810796216,-3.570911375922151,-3.9402198476018384,-1.4772331714630127,-5.360444926694356,1.290967400106922
38,7010,4865.687320999999,1900-01-01 15:48:00,12.4,49.9,41,4755.45,,7.12.2022,,91,51.42831698991358,6.281920010223985,40.74464,2022-12-07T14:48:37Z,,7010,311050.5163188977,5700962.305468877,42.44,0.0,0.0,4865.687320999999,0.9741109999995388,981185.4541109999,981183.9304895613,1.5236214386532083,981183.934508425,1.519602574990131,-0.004018863663077354,-3.22833216318395,-1.6799427283694968,-2.0358947528293356,-2.391846062033437,-2.747797609656118,-3.1037493956973776,-1.4238066673278809,-3.762581680473261,0.5342495172893109
39,7011,4866.76397,1900-01-01 15:54:00,12.4,49.9,32,4756.5,,7.12.2022,,92,51.42874203622341,6.29095695912838,37.24287,2022-12-07T14:54:12Z,,7011,311680.37105556147,5700986.289072085,39.5175,0.0,0.0,4866.76397,2.050760000000082,981186.53076,981184.8699157406,1.660844259429723,981184.8736567185,1.657103281468153,-0.0037409779615700245,-2.7638812731020153,-1.3221166799776256,-1.6535568903200328,-1.98499710066244,-2.316437072586268,-2.6478772829286754,-1.3257606029510498,-3.207994927456923,0.4441136543549078
40,7012,4867.943157,1900-01-01 16:00:00,12.4,49.9,32,4757.65,,7.12.2022,,93,51.42891503870487,6.294554974883795,36.211876,2022-12-07T15:00:55Z,,7012,311931.1570909634,5700996.279098794,35.850002,0.0,0.0,4867.943157,3.229946999999811,981187.709947,981186.0169879931,1.6929590068757534,981186.020380634,1.6895663660252467,-0.003392640850506723,-2.3211210407316685,-1.013162437826395,-1.313842598348856,-1.614522758871317,-1.9152029193937778,-2.215883318334818,-1.2027208805084229,-3.079682615390368,0.7585615746586996
41,7013,4865.73859,1900-01-01 16:06:00,12.4,49.9,33,4755.5,,7.12.2022,,94,51.42774903215468,6.302826991304755,32.695469,2022-12-07T15:07:09Z,,7013,312501.3163434467,5700845.428728702,31.862501,0.0,0.0,4865.73859,1.025380000000041,981185.50538,981187.1445375722,-1.6391575721791014,981187.147554903,-1.6421749029541388,-0.003017330775037408,-5.206762113957666,-4.044284143834375,-4.311520615010522,-4.578756847768091,-4.845993080525659,-5.1132295517018065,-1.0689454078674316,-2.9753823428557666,-2.2313797711018992
42,7014,4870.250262,1900-01-01 16:19:00,12.4,49.9,31,4759.9,,7.12.2022,,95,51.426688972860575,6.308012036606669,30.870302,2022-12-07T15:18:32Z,,7014,312857.37218996044,5700714.30559249,29.195,0.0,0.0,4870.250262,5.537051999999676,981190.0170519999,981187.874094049,2.1429579509422183,981187.8768604279,2.1401915720198303,-0.0027663789223879576,-1.1259698616340756,-0.06081340182572603,-0.30567715037614107,-0.550540660507977,-0.795404170639813,-1.0402676807716489,-0.9794542789459229,-3.031964096045442,1.9059942344113665
43,6006,4869.635034,1900-01-01 16:33:00,12.3,49.9,30,4759.3,,7.12.2022,,75,51.436938028782606,6.293432973325253,30.380161,2022-12-07T15:32:32Z,,6006,311886.14572885865,5701891.192711015,33.1175,0.0,0.0,4869.635034,4.921824000000015,981189.401824,981187.5688773748,1.8329466251889244,981187.5720150775,1.829808922484517,-0.0031377027044072747,-1.8751787276705727,-0.6669129462679848,-0.9446753592928872,-1.2224375338992104,-1.5001997085055336,-1.777962121530436,-1.1110491752624512,-3.058848837660946,1.1836701099903735
44,6007,4869.122344,1900-01-01 16:38:00,12.4,49.9,31,4758.8,,7.12.2022,,76,51.43699401989579,6.287091979756951,30.644968,2022-12-07T15:37:44Z,,6007,311445.73308895295,5701913.725288639,34.5325,0.0,0.0,4869.122344,4.409134000000449,981188.8891339999,981187.1371543034,1.7519796965643764,981187.1404245549,1.7487094450043514,-0.003270251560024917,-2.114581477828324,-0.8546906830742955,-1.1443208577111363,-1.433950793929398,-1.7235809685662389,-2.0132111432030797,-1.1585204601287842,-3.2834816296029317,1.1689001517746078
45,6008,4867.430466999999,1900-01-01 16:48:00,12.4,49.9,36,4757.15,,7.12.2022,,77,51.43617996945977,6.27830196171999,36.403309,2022-12-07T15:48:04Z,,6008,310831.54137669853,5701845.884330042,40.13,0.0,0.0,4867.430466999999,2.7172569999993357,981187.197257,981185.337865062,1.8593919379636645,981185.3416665305,1.8555904695531353,-0.0038014684105291963,-2.63391422200948,-1.169803132303059,-1.5063805477693677,-1.8429577248170972,-2.179535140283406,-2.5161125557497144,-1.3463094234466553,-3.8800588692914175,1.2461446472819375
46,6009,4867.122853,1900-01-01 16:59:00,12.3,49.9,31,4756.85,,7.12.2022,,78,51.43578400835395,6.274228021502495,38.60429,2022-12-07T15:56:26Z,,6009,310546.795504458,5701812.390999033,39.915,0.0,0.0002963526011563441,4867.122853,0.0,981184.48,981185.3692411961,-0.8892411960987374,981185.3730221024,-0.8930221024202183,-0.0037809063214808702,-5.358474232139997,-3.9022071136860177,-4.236981369438581,-4.5717553867725655,-4.90652940410655,-5.241303421440534,-1.3390963077545166,-4.266563765975036,-1.0919104661649612
47,6010,4865.892397,1900-01-01 17:05:00,12.4,49.9,43,4755.65,,7.12.2022,,79,51.43617804162204,6.278307996690273,43.109257,2022-12-07T16:05:12Z,,6010,310831.9527926906,5701845.654396037,40.13,0.0,0.0002963526011563441,4865.892397,-1.2304560000002311,981183.249544,981185.3376947881,-2.0881507880985737,981185.3414962562,-2.091952256159857,-0.0038014680612832308,-6.581456948071718,-5.117345858365297,-5.453923273831606,-5.790500450879335,-6.127077866345644,-6.463655281811953,-1.3463094234466553,-3.8796032858456897,-2.7018536622260285
48,8001,4864.71321,1900-01-01 18:23:00,12.4,49.9,,4754.5,Base Station I*,7.12.2022,,96,51.416290970519185,6.298264972865582,8.799789,2022-12-06T11:57:06Z,,8001,312137.2346870196,5699583.159398533,41.4175,0.0,0.0002963526011563441,4864.71321,-2.40964299999996,981182.070357,981183.1837322079,-1.113375207874924,981183.1876498479,-1.1172928479500115,-0.003917640075087547,-5.750841161701828,-4.239756605122238,-4.587132474873215,-4.934508106205612,-5.28188373753801,-5.6292596072889864,-1.389503002166748,-2.970344157577813,-2.7804970041240153
49,8023,4859.893924,1900-01-01 12:58:00,12.7,50.0,3,4749.8,Base Station II,8.12.2022,,118,51.41468499787152,6.243488984182477,2.53746,2022-12-08T11:58:59Z,,8023,308322.35969827947,5699546.502641427,23.7575,0.0,0.0002963526011563441,4859.893924,-7.22892899999988,981177.251071,981188.4917397653,-11.24066876526922,981188.4939976997,-11.242926699691452,-0.0022579344222322106,-13.900766364298761,-13.03399299737066,-13.233251324854791,-13.432509652338922,-13.631767741404474,-13.831026068888605,-0.7970330715179443,-10.5669668910935,-3.3337994732052607
50,8024,4857.689356999999,1900-01-01 13:04:00,12.7,50.0,1,4747.65,,8.12.2022,,119,51.41520199365914,6.234026988968253,1.024955,2022-12-08T12:04:17Z,,8024,307666.6913095665,5699628.784719695,19.42,6.0,0.0002963526011563441,4857.687578884393,-9.435274115607172,981175.0447258843,981189.8759629172,-14.831237032893114,981189.8778203231,-14.833094438770786,-0.0018574058776721358,-17.005670264246874,-16.297146990778856,-16.460025980952196,-16.622904851916246,-16.785783722880296,-16.948662713053636,-0.6515157222747803,-13.046737944512017,-3.9589323197348563
51,6011,4864.303058,1900-01-01 13:13:00,12.7,50.0,33,4754.1,,8.12.2022,,80,51.436036974191666,6.256440030410886,34.492325,2022-12-08T12:13:25Z,,6011,309311.7148991615,5701886.684056351,45.7275,15.0,0.0002963526011563441,4864.298612710983,-2.8242402890164158,981181.6557597109,981183.5978467691,-1.9420870582107455,981183.6021832317,-1.9464235207997262,-0.004336462588980794,-7.062138442182913,-5.3938070575241,-5.777331713819876,-6.160856131697074,-6.544380549574271,-6.927904967451468,-1.5340979099273682,-6.665807434278861,-0.3963310079040525
52,6012,4864.610672,1900-01-01 13:23:00,12.7,49.9,32,4754.4,,8.12.2022,,81,51.43662203103304,6.250089984387159,30.669586,2022-12-08T12:23:00Z,,6012,308872.8798998174,5701968.286635239,38.7925,25.0,0.0002963526011563441,4864.603263184971,-2.5195898150286666,981181.9604101849,981185.789662716,-3.8292525310534984,981185.7933370206,-3.8329268356319517,-0.0036743045784533024,-8.17280035209842,-6.757486869813874,-7.082846452714875,-7.408205797197297,-7.733565141679719,-8.0589249629993,-1.3014380931854248,-7.7935167475746425,-0.37928360452377774
53,5001,4865.020824,1900-01-01 13:33:00,12.6,49.9,30,4754.8,,8.12.2022,,58,51.44284802488983,6.25520302914083,45.654312,2022-12-08T12:32:40Z,,5001,309254.1423912202,5702647.1841587005,46.7775,35.0,0.0002963526011563441,4865.01045165896,-2.112401341039913,981182.3675986589,981183.8753802546,-1.507781595690176,981183.8798201263,-1.5122214674483985,-0.00443987175822258,-6.7454000420402735,-5.038760275347158,-5.431091398699209,-5.82342252205126,-6.2157531685661525,-6.608084291918203,-1.569324016571045,-6.507112362925284,-0.23828767911498971
54,5002,4865.020824,1900-01-01 13:39:00,12.6,49.9,40,4754.8,,8.12.2022,,59,51.44330098293722,6.248336993157864,40.125847,2022-12-08T12:38:44Z,,5002,308778.97116603795,5702715.453449129,39.9225,41.0,0.0002963526011563441,4865.008673543352,-2.1141794566474346,981182.3658205434,981186.0308388503,-3.665018306928687,981186.0346219179,-3.6688013745006174,-0.0037830675719305873,-8.135091053205542,-6.678550468641333,-7.0133874284802005,-7.348224388319068,-7.683061348157935,-8.017898307996802,-1.3393478393554688,-7.720039119748719,-0.415051933456823
55,5003,4865.841128,1900-01-01 13:47:00,12.7,49.9,29,4755.6,,8.12.2022,,60,51.4432050101459,6.242180988192558,29.303057,2022-12-08T12:46:57Z,,5003,308350.84412138775,5702720.876736427,27.3675,49.0,0.0002963526011563441,4865.826606722543,-1.296246277456703,981183.1837537226,981189.8968352438,-6.713081521214917,981189.8994347986,-6.715681076049805,-0.0025995548348873854,-9.777386588277295,-8.778905076207593,-9.008441132726148,-9.237976950826123,-9.467513007344678,-9.697049063863233,-0.9181439876556396,-8.99580617310977,-0.7815804151675252
56,4001,4867.071584,1900-01-01 13:59:00,12.7,49.9,28,4756.8,,8.12.2022,,46,51.45074696280062,6.240031030029058,27.575516,2022-12-08T12:58:56Z,,4001,308233.07591100706,5703565.047229096,24.6725,61.0,0.0002963526011563441,4867.05350649133,-0.06934650866969605,981184.4106534913,981191.394590779,-6.9839372877031565,981191.3969405041,-6.9862870128126815,-0.002349725109525025,-9.746486449614167,-8.846329951658845,-9.053262496367097,-9.260195041075349,-9.4671275857836,-9.674060130491853,-0.8277301788330078,-8.90548969110506,-0.8409967585091067
